   19 -2.265418e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   20 -2.430334e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   21 -2.599360e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   22 -2.772499e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   23 -2.949749e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -3.131110e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -3.316583e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -3.506167e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -3.699863e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -3.897670e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -4.099589e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -4.305619e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -4.515761e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -4.730014e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -4.948379e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -5.170855e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -5.397442e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -5.628141e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -5.862951e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -6.101873e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -6.344906e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -6.592052e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -6.843307e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -7.098675e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -7.358155e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -7.621745e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -7.889447e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -8.161261e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -8.437186e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -8.717222e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -9.001370e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -9.289630e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -9.582001e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -9.878484e+000 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -1.017908e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -1.048378e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -1.079260e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -1.110553e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -1.142257e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -1.174372e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -1.206898e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -1.239836e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -1.273184e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -1.306944e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -1.341115e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -1.375697e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -1.410690e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -1.446094e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -1.481910e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -1.518136e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -1.554774e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -1.591823e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -1.629283e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -1.667154e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -1.705436e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -1.744130e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -1.783234e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -1.822750e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -1.862677e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -1.903015e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -1.943764e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -1.984925e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -2.026496e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -2.068479e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -2.110873e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -2.153678e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -2.196894e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -2.240521e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -2.284559e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -2.329009e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -2.373869e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -2.419141e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -2.464824e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -2.510918e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -2.557424e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -2.604340e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -2.651667e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -2.699406e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -2.747556e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -2.796117e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -2.845089e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -2.894473e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -2.944267e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -2.994473e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -3.045089e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -3.096117e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -3.147556e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -3.199406e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -3.251667e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -3.304340e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -3.357423e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -3.410918e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -3.464824e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -3.519141e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -3.573869e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -3.629009e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -3.684559e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -3.740521e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -3.796894e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -3.853677e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -3.910873e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -3.968479e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -4.026496e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -4.084925e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -4.143764e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -4.203015e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -4.262677e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -4.322750e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -4.383234e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -4.444130e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -4.505436e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -4.567154e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -4.629283e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -4.691823e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -4.754774e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -4.818136e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -4.881910e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -4.946094e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -5.010690e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -5.075697e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -5.141115e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -5.206944e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -5.273184e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -5.339836e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -5.406898e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -5.474372e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -5.542257e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -5.610553e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -5.679260e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -5.748378e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -5.817908e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -5.887848e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -5.958200e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -6.028963e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -6.100137e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -6.171722e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -6.243719e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -6.316126e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -6.388945e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -6.462174e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -6.535815e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -6.609868e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -6.684331e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -6.759205e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -6.834491e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -6.910188e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -6.986295e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -7.062814e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -7.139745e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -7.217085e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -7.294838e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -7.373001e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -7.451576e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -7.530562e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -7.609959e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -7.689767e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -7.769987e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -7.850616e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -7.931658e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -8.013111e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -8.094975e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -8.177250e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -8.259937e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -8.343034e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -8.426542e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -8.510461e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -8.594792e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -8.679534e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -8.764687e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -8.850251e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -8.936227e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -9.022614e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -9.109411e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -9.196619e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -9.284239e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -9.372270e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -9.460712e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -9.549566e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -9.638831e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -9.728506e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -9.818593e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -9.909091e+001 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -1.000000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
1
   27
